Komoditas,tanggal,harga,sumber,is_outlier
Bawang Merah Ukuran Sedang,2023-06-14,40550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-15,40500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-16,40550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-19,40750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-20,40900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-21,40900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-22,40850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-23,40800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-26,41100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-27,41350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-28,41450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-29,41500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-06-30,41450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-03,41300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-04,41400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-05,41300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-06,41250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-07,41200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-10,40450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-11,40500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-12,40200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-13,40000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-14,39700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-17,38800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-18,38300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-19,38400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-20,37450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-21,37150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-24,36400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-25,35900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-26,35500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-27,35300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-28,35200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-07-31,34750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-01,34450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-02,34150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-03,34100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-04,34000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-07,33500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-08,33200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-09,33100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-10,32900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-11,32750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-14,32450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-15,32300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-16,32250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-17,31700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-18,31900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-21,31350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-22,31200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-23,31050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-24,30900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-25,30500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-28,30050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-29,29900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-30,29700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-08-31,29400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-01,29350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-04,28850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-05,28700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-06,28450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-07,28400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-08,28400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-11,28150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-12,28050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-13,27900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-14,27750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-15,27800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-18,27400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-19,27200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-20,27200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-21,27200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-22,27150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-25,27000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-26,26950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-27,27050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-28,26950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-09-29,26850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-02,26900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-03,26950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-04,26950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-05,27000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-06,27000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-09,27150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-10,27100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-11,27000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-12,27000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-13,27000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-16,27000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-17,26850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-18,26900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-19,26900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-20,26850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-23,26750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-24,26700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-25,26550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-26,26500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-27,26500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-30,26850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-10-31,27000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-01,27250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-02,27350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-03,27800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-06,28850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-07,29300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-08,29800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-09,29950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-10,29950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-13,30500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-14,30750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-15,31000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-16,31050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-17,31200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-20,31600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-21,31750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-22,31900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-23,31950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-24,32000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-27,32150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-28,32250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-29,32000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-11-30,32200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-01,32300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-04,32750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-05,32950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-06,33150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-07,33350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-08,33500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-11,34050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-12,35200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-13,34150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-14,34500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-15,34650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-18,35650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-19,36050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-20,36550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-21,36950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-22,37300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-25,34450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-26,35350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-27,39250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-28,39650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2023-12-29,40300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-01,40000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-02,41250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-03,41600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-04,42000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-05,42050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-08,42050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-09,42200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-10,42100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-11,42050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-12,41950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-15,41700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-16,41400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-17,41250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-18,41100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-19,40850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-22,40400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-23,40050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-24,39800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-25,39650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-26,39450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-29,38850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-30,38550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-01-31,38450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-01,38350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-02,38200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-05,37850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-06,37800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-07,37350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-08,37700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-09,37700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-12,37300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-13,37000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-14,36600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-15,36850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-16,36850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-19,37200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-20,37350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-21,37450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-22,37550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-23,37650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-26,37400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-27,37350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-28,37350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-02-29,37300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-01,37050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-04,36950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-05,36850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-06,36700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-07,36650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-08,36700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-11,36700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-12,36650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-13,36700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-14,36750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-15,37100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-18,36700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-19,36700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-20,36800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-21,36700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-22,36750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-25,36450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-26,36650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-27,36950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-28,37100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-03-29,37200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-01,38350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-02,39250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-03,39850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-04,40300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-05,41850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-08,42300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-09,42200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-10,42150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-11,42150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-12,42050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-15,42900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-16,52050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-17,54150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-18,55200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-19,55850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-04-22,56950.0,PIHPS,True
Bawang Merah Ukuran Sedang,2024-04-23,57200.0,PIHPS,True
Bawang Merah Ukuran Sedang,2024-04-24,57100.0,PIHPS,True
Bawang Merah Ukuran Sedang,2024-04-25,57050.0,PIHPS,True
Bawang Merah Ukuran Sedang,2024-04-26,57200.0,PIHPS,True
Bawang Merah Ukuran Sedang,2024-04-29,56500.0,PIHPS,True
Bawang Merah Ukuran Sedang,2024-04-30,56250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-01,56000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-02,55450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-03,54900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-06,53200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-07,52900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-08,52450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-09,52400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-10,52400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-13,51200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-14,51200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-15,50950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-16,50850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-17,50700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-20,50300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-21,50150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-22,50000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-23,50150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-24,50150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-27,49300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-28,49050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-29,48800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-30,48600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-05-31,48350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-03,47400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-04,47400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-05,47200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-06,46700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-07,46600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-10,46500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-11,46050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-12,45900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-13,45600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-14,45600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-17,45400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-18,45700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-19,45050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-20,44750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-21,44250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-24,43600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-25,43250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-26,42900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-27,42150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-06-28,42500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-01,41200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-02,40850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-03,40350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-04,39950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-05,39700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-08,39050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-09,38400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-10,37950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-11,37550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-12,37100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-15,36050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-16,35400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-17,35250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-18,35000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-19,34450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-22,33350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-23,32700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-24,32300.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-25,32000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-26,31800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-29,31050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-30,30850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-07-31,30500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-01,30350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-02,30200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-05,30050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-06,29600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-07,29900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-08,29850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-09,29650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-12,29200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-13,29000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-14,29150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-15,29000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-16,28900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-19,28950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-20,28500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-21,28500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-22,28450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-23,28350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-26,28250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-27,28250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-28,28100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-29,27900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-08-30,27900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-02,28250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-03,28350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-04,28450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-05,28500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-06,28550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-09,28900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-10,29100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-11,29250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-12,29350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-13,29450.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-16,28600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-17,29600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-18,29850.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-19,30000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-20,30050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-23,30500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-24,30550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-25,30600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-26,30550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-27,30650.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-09-30,30800.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-01,30950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-02,31050.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-03,31150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-04,31250.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-07,31500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-08,31550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-09,31550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-10,31550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-11,31600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-14,31600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-15,31400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-16,31500.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-17,31350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-18,31550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-21,31700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-22,31750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-23,31950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-24,32100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-25,32150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-28,32900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-29,33400.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-30,33600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-10-31,34100.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-01,34600.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-04,36350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-05,36950.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-06,37350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-07,37550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-08,38000.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-11,39200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-12,39700.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-13,40150.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-14,40350.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-15,40900.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-18,41200.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-19,41550.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-20,41750.0,PIHPS,False
Bawang Merah Ukuran Sedang,2024-11-21,41900.0,PIHPS,False
